sample_index,layer,true_label,feature_shift_poison_to_restored_poison,cosine_poison_to_restored_poison,dist_restored_poison_to_clean_centroid,dist_poison_to_clean_centroid,dist_restored_poison_to_target_centroid,dist_poison_to_target_centroid,dist_restored_clean_to_clean_centroid
54,penultimate,0,3.882897138595581,0.8489236235618591,1.4700672626495361,3.5119965076446533,1.4700672626495361,3.5119965076446533,1.5659297704696655
55,penultimate,0,3.956429958343506,0.892038881778717,2.100510358810425,4.370975494384766,2.100510358810425,4.370975494384766,1.89561128616333
56,penultimate,0,3.958332061767578,0.7793766260147095,2.8974571228027344,4.488759517669678,2.8974571228027344,4.488759517669678,2.9681315422058105
57,penultimate,0,4.017294406890869,0.8773081302642822,2.474397897720337,4.9676408767700195,2.474397897720337,4.9676408767700195,2.3533339500427246
58,penultimate,0,3.820131301879883,0.8604713678359985,1.7427430152893066,4.143078327178955,1.7427430152893066,4.143078327178955,1.8422229290008545
59,penultimate,0,3.9139976501464844,0.7966904640197754,2.0119450092315674,4.0238566398620605,2.0119450092315674,4.0238566398620605,2.5213401317596436
60,penultimate,0,3.4411933422088623,0.8698368072509766,2.3992857933044434,3.850105047225952,2.3992857933044434,3.850105047225952,2.1488289833068848
61,penultimate,0,3.892174243927002,0.8421659469604492,1.8570139408111572,3.9818642139434814,1.8570139408111572,3.9818642139434814,1.6809495687484741
62,penultimate,0,3.933806896209717,0.8766763210296631,1.3424861431121826,3.9681403636932373,1.3424861431121826,3.9681403636932373,1.182364821434021
63,penultimate,0,3.7720460891723633,0.8729264736175537,2.2759897708892822,4.307801723480225,2.2759897708892822,4.307801723480225,2.2405943870544434
64,penultimate,0,3.8973565101623535,0.8576347827911377,1.388872504234314,3.776050090789795,1.388872504234314,3.776050090789795,1.4420546293258667
65,penultimate,0,4.009725093841553,0.8863856792449951,1.1835776567459106,4.2757697105407715,1.1835776567459106,4.2757697105407715,1.221368432044983
66,penultimate,0,3.9341444969177246,0.8317614197731018,1.9439325332641602,4.242642402648926,1.9439325332641602,4.242642402648926,2.043739080429077
67,penultimate,0,2.5659382343292236,0.9646303653717041,3.159494638442993,4.863602638244629,3.159494638442993,4.863602638244629,3.2994191646575928
68,penultimate,0,3.9848029613494873,0.8760470747947693,1.8922749757766724,4.208658695220947,1.8922749757766724,4.208658695220947,2.010357141494751
69,penultimate,0,4.113157749176025,0.8335638046264648,1.668354868888855,4.041187286376953,1.668354868888855,4.041187286376953,1.7690585851669312
70,penultimate,0,3.4182989597320557,0.9203694462776184,1.73796546459198,4.72484016418457,1.73796546459198,4.72484016418457,1.5384443998336792
71,penultimate,0,3.6948790550231934,0.8881494998931885,2.462193489074707,4.878468036651611,2.462193489074707,4.878468036651611,2.451000213623047
72,penultimate,0,3.402641773223877,0.8807879090309143,1.4048045873641968,3.4574642181396484,1.4048045873641968,3.4574642181396484,1.2119535207748413
73,penultimate,0,3.9720921516418457,0.8750565052032471,0.9107139706611633,3.7195804119110107,0.9107139706611633,3.7195804119110107,0.8902388215065002
74,penultimate,0,3.7883012294769287,0.8704742193222046,2.4796535968780518,4.480281829833984,2.4796535968780518,4.480281829833984,2.598658561706543
75,penultimate,0,3.7989354133605957,0.8390305042266846,1.2262673377990723,3.71441912651062,1.2262673377990723,3.71441912651062,1.170119285583496
76,penultimate,0,3.59053897857666,0.935725748538971,2.3418805599212646,4.881448268890381,2.3418805599212646,4.881448268890381,2.10860013961792
77,penultimate,0,4.011241912841797,0.9208534955978394,1.1667695045471191,4.483665943145752,1.1667695045471191,4.483665943145752,1.4541295766830444
78,penultimate,0,3.915196180343628,0.8785646557807922,1.743270993232727,4.034388542175293,1.743270993232727,4.034388542175293,1.6274367570877075
79,penultimate,0,3.986321449279785,0.9290509223937988,4.08638858795166,5.961943626403809,4.08638858795166,5.961943626403809,3.48215913772583
80,penultimate,0,3.6651320457458496,0.8843076825141907,1.8530142307281494,4.480855464935303,1.8530142307281494,4.480855464935303,1.5446761846542358
81,penultimate,0,4.35719108581543,0.8413573503494263,1.6388206481933594,4.000809669494629,1.6388206481933594,4.000809669494629,1.357790231704712
82,penultimate,0,4.129265308380127,0.8673021793365479,1.9848787784576416,4.366755962371826,1.9848787784576416,4.366755962371826,2.1897552013397217
83,penultimate,0,3.9232254028320312,0.8769947290420532,1.414828896522522,3.9515533447265625,1.414828896522522,3.9515533447265625,1.5133142471313477
84,penultimate,0,3.8770358562469482,0.881524384021759,1.1701748371124268,4.319680690765381,1.1701748371124268,4.319680690765381,1.243472933769226
85,penultimate,0,4.008042812347412,0.8990444540977478,1.8258856534957886,4.604288578033447,1.8258856534957886,4.604288578033447,1.4543004035949707
86,penultimate,0,3.9511759281158447,0.8315219283103943,1.82467782497406,3.773552894592285,1.82467782497406,3.773552894592285,1.9190338850021362
87,penultimate,0,3.9718563556671143,0.8351936936378479,1.9433525800704956,3.553743839263916,1.9433525800704956,3.553743839263916,2.0086803436279297
88,penultimate,0,4.161272048950195,0.8647691607475281,1.532202124595642,3.8420939445495605,1.532202124595642,3.8420939445495605,1.6774787902832031
89,penultimate,0,4.033430576324463,0.8731848001480103,1.8268866539001465,4.8552446365356445,1.8268866539001465,4.8552446365356445,1.6305549144744873
90,penultimate,0,3.541599988937378,0.8587118983268738,2.4937305450439453,4.400685787200928,2.4937305450439453,4.400685787200928,2.632746934890747
91,penultimate,0,3.985980272293091,0.8821265697479248,1.592323899269104,4.56382417678833,1.592323899269104,4.56382417678833,1.452544927597046
92,penultimate,0,3.9087631702423096,0.8146525025367737,2.4018890857696533,4.59015417098999,2.4018890857696533,4.59015417098999,2.5706403255462646
93,penultimate,0,4.174652099609375,0.8564832210540771,1.6712241172790527,4.336212635040283,1.6712241172790527,4.336212635040283,1.806684136390686
94,penultimate,0,4.114898204803467,0.7778007388114929,2.5002458095550537,4.534982204437256,2.5002458095550537,4.534982204437256,2.3257205486297607
95,penultimate,0,3.711747646331787,0.8595077991485596,3.144970417022705,4.82754373550415,3.144970417022705,4.82754373550415,3.384000062942505
96,penultimate,0,3.8760733604431152,0.8827124834060669,1.391789436340332,4.123901844024658,1.391789436340332,4.123901844024658,1.6516361236572266
97,penultimate,0,3.9691412448883057,0.8852624893188477,1.2092080116271973,4.336767673492432,1.2092080116271973,4.336767673492432,1.3324121236801147
98,penultimate,0,3.8270387649536133,0.8569900393486023,1.220306634902954,3.7704362869262695,1.220306634902954,3.7704362869262695,1.1207900047302246
99,penultimate,0,4.062709808349609,0.8294552564620972,2.749953031539917,4.536042213439941,2.749953031539917,4.536042213439941,2.6370911598205566
100,penultimate,0,4.173173427581787,0.8639551997184753,2.276287078857422,3.9389679431915283,2.276287078857422,3.9389679431915283,2.0236239433288574
101,penultimate,0,3.6231911182403564,0.882000207901001,3.3056671619415283,5.210948467254639,3.3056671619415283,5.210948467254639,3.1792924404144287
102,penultimate,0,4.201016902923584,0.8804062008857727,2.4358019828796387,4.539261341094971,2.4358019828796387,4.539261341094971,2.470832347869873
103,penultimate,0,4.130354404449463,0.9187215566635132,1.1441611051559448,4.562920093536377,1.1441611051559448,4.562920093536377,1.477005124092102
104,penultimate,0,3.76904296875,0.8947087526321411,0.7542699575424194,4.054398536682129,0.7542699575424194,4.054398536682129,0.7381212115287781
105,penultimate,0,3.8198366165161133,0.8825744390487671,1.5350117683410645,4.163149833679199,1.5350117683410645,4.163149833679199,1.4153122901916504
106,penultimate,0,3.5409884452819824,0.8899118304252625,1.9076274633407593,4.3090715408325195,1.9076274633407593,4.3090715408325195,2.394540309906006
107,penultimate,0,3.6954920291900635,0.8703774213790894,1.3550828695297241,3.6897213459014893,1.3550828695297241,3.6897213459014893,1.2760392427444458
108,penultimate,0,3.759708881378174,0.907820463180542,1.2971301078796387,4.398264408111572,1.2971301078796387,4.398264408111572,1.4961310625076294
109,penultimate,0,3.6171951293945312,0.8909273743629456,2.1263039112091064,4.500771522521973,2.1263039112091064,4.500771522521973,2.1736135482788086
