sample_index,layer,true_label,feature_shift_poison_to_restored_poison,cosine_poison_to_restored_poison,dist_restored_poison_to_clean_centroid,dist_poison_to_clean_centroid,dist_restored_poison_to_target_centroid,dist_poison_to_target_centroid,dist_restored_clean_to_clean_centroid
90,layer1,0,239.1337432861328,0.9323228001594543,337.6069641113281,314.126708984375,337.6069641113281,314.126708984375,349.34417724609375
91,layer1,0,367.8785400390625,0.8531395792961121,330.5859069824219,335.4709167480469,330.5859069824219,335.4709167480469,348.743896484375
92,layer1,0,275.57177734375,0.9117738604545593,383.1239013671875,343.44549560546875,383.1239013671875,343.44549560546875,404.5325927734375
93,layer1,0,126.63511657714844,0.9781878590583801,255.84376525878906,217.60935974121094,255.84376525878906,217.60935974121094,265.2220764160156
94,layer1,0,264.7791442871094,0.9035223722457886,296.8505554199219,252.02230834960938,296.8505554199219,252.02230834960938,308.7349548339844
95,layer1,0,408.13104248046875,0.8475881814956665,377.0703125,424.8936767578125,377.0703125,424.8936767578125,417.122314453125
96,layer1,0,339.60601806640625,0.8844746351242065,383.5865478515625,383.2815246582031,383.5865478515625,383.2815246582031,389.63116455078125
97,layer1,0,336.3258972167969,0.8726365566253662,341.6244201660156,334.1111755371094,341.6244201660156,334.1111755371094,348.2020568847656
98,layer1,0,346.5882263183594,0.8591129779815674,329.2994079589844,310.6739501953125,329.2994079589844,310.6739501953125,360.7460632324219
99,layer1,0,439.4732971191406,0.8078885674476624,347.4265441894531,415.4493103027344,347.4265441894531,415.4493103027344,409.185791015625
100,layer1,0,372.69818115234375,0.8598120212554932,411.4342041015625,412.2054748535156,411.4342041015625,412.2054748535156,431.4813232421875
101,layer1,0,302.8200378417969,0.8967970609664917,366.6217956542969,306.5107421875,366.6217956542969,306.5107421875,364.35931396484375
102,layer1,0,310.1571350097656,0.9011135101318359,305.0390319824219,302.4022216796875,305.0390319824219,302.4022216796875,299.8526306152344
103,layer1,0,360.7077941894531,0.8642951846122742,387.41400146484375,393.63909912109375,387.41400146484375,393.63909912109375,421.7397766113281
104,layer1,0,388.13873291015625,0.8588693141937256,340.0909729003906,381.5753173828125,340.0909729003906,381.5753173828125,366.156982421875
105,layer1,0,395.7654113769531,0.8451592326164246,317.5074157714844,378.4425048828125,317.5074157714844,378.4425048828125,358.009521484375
106,layer1,0,354.1513977050781,0.8849595785140991,410.37701416015625,409.0359802246094,410.37701416015625,409.0359802246094,441.3257141113281
107,layer1,0,316.7872619628906,0.8732122182846069,368.50128173828125,315.3661193847656,368.50128173828125,315.3661193847656,395.0142822265625
108,layer1,0,319.1871643066406,0.898338794708252,347.6279602050781,350.32318115234375,347.6279602050781,350.32318115234375,356.9449157714844
109,layer1,0,359.4929504394531,0.8609481453895569,326.4219970703125,310.308349609375,326.4219970703125,310.308349609375,324.1701354980469
110,layer1,0,347.57122802734375,0.8538881540298462,337.715576171875,313.84259033203125,337.715576171875,313.84259033203125,354.7736511230469
111,layer1,0,285.8326110839844,0.9030073881149292,356.32440185546875,285.9255676269531,356.32440185546875,285.9255676269531,359.8847961425781
112,layer1,0,230.38121032714844,0.9382230639457703,325.1617736816406,306.5738830566406,325.1617736816406,306.5738830566406,341.1358337402344
113,layer1,0,354.897705078125,0.8957785367965698,566.5438842773438,548.2364501953125,566.5438842773438,548.2364501953125,588.6483154296875
114,layer1,0,249.0769500732422,0.9445383548736572,419.9476623535156,393.3052978515625,419.9476623535156,393.3052978515625,413.3616638183594
115,layer1,0,262.5415954589844,0.9186350703239441,369.2669982910156,336.6452941894531,369.2669982910156,336.6452941894531,382.65753173828125
116,layer1,0,306.34918212890625,0.9027870297431946,369.8357849121094,343.4661865234375,369.8357849121094,343.4661865234375,365.2008361816406
117,layer1,0,265.99072265625,0.9187343716621399,325.8409729003906,292.24664306640625,325.8409729003906,292.24664306640625,330.4743957519531
118,layer1,0,391.47711181640625,0.842011034488678,339.6455078125,360.3255615234375,339.6455078125,360.3255615234375,358.57012939453125
119,layer1,0,335.64312744140625,0.8748270273208618,331.0107727050781,318.52374267578125,331.0107727050781,318.52374267578125,335.0550537109375
120,layer1,0,346.3584289550781,0.8731419444084167,319.73126220703125,336.58087158203125,319.73126220703125,336.58087158203125,332.97900390625
121,layer1,0,293.88616943359375,0.898646891117096,318.2318115234375,288.6824645996094,318.2318115234375,288.6824645996094,327.6649475097656
122,layer1,0,331.0329895019531,0.8841758370399475,331.7302551269531,326.46075439453125,331.7302551269531,326.46075439453125,344.0098876953125
123,layer1,0,310.2713623046875,0.8821280598640442,396.375,348.7283935546875,396.375,348.7283935546875,427.9493103027344
124,layer1,0,357.60321044921875,0.8698486089706421,305.13128662109375,342.12445068359375,305.13128662109375,342.12445068359375,345.67169189453125
125,layer1,0,434.4567565917969,0.818073034286499,342.81591796875,415.7164001464844,342.81591796875,415.7164001464844,393.98175048828125
126,layer1,0,334.4676513671875,0.8872692584991455,325.083251953125,342.0095520019531,325.083251953125,342.0095520019531,329.6447448730469
127,layer1,0,344.7804870605469,0.8744796514511108,341.9420471191406,339.42578125,341.9420471191406,339.42578125,350.48992919921875
0,layer3,0,273.65618896484375,0.6678380370140076,199.1719970703125,258.9961242675781,199.1719970703125,258.9961242675781,198.87286376953125
1,layer3,0,264.08837890625,0.6715251803398132,191.2107696533203,247.36158752441406,191.2107696533203,247.36158752441406,192.88934326171875
2,layer3,0,250.46365356445312,0.6954345703125,182.43235778808594,241.3019561767578,182.43235778808594,241.3019561767578,179.99208068847656
3,layer3,0,247.27029418945312,0.7042732238769531,186.87049865722656,240.73086547851562,186.87049865722656,240.73086547851562,186.21812438964844
4,layer3,0,283.7588195800781,0.6410411596298218,189.91636657714844,257.80743408203125,189.91636657714844,257.80743408203125,184.13990783691406
5,layer3,0,272.36224365234375,0.6374441385269165,194.0813446044922,244.77162170410156,194.0813446044922,244.77162170410156,201.62696838378906
