sample_index,layer,true_label,feature_shift_poison_to_restored_poison,cosine_poison_to_restored_poison,dist_restored_poison_to_clean_centroid,dist_poison_to_clean_centroid,dist_restored_poison_to_target_centroid,dist_poison_to_target_centroid,dist_restored_clean_to_clean_centroid
86,penultimate,0,4.7517805099487305,0.20072287321090698,4.967918395996094,4.273280620574951,4.967918395996094,4.273280620574951,1.8460582494735718
87,penultimate,0,4.970435619354248,0.18312475085258484,4.967669486999512,4.344640731811523,4.967669486999512,4.344640731811523,0.7719740271568298
88,penultimate,0,5.12177848815918,0.2536160945892334,4.368840217590332,4.859326362609863,4.368840217590332,4.859326362609863,1.0203282833099365
89,penultimate,0,5.896228790283203,0.14988012611865997,4.967984676361084,5.447839736938477,4.967984676361084,5.447839736938477,1.8043627738952637
90,penultimate,0,6.258968353271484,0.2432931810617447,4.018154621124268,5.969878196716309,4.018154621124268,5.969878196716309,1.0001184940338135
91,penultimate,0,4.252571105957031,0.3476327955722809,4.27985954284668,4.519719123840332,4.27985954284668,4.519719123840332,2.018456220626831
92,penultimate,0,5.896912097930908,0.16865143179893494,4.942851543426514,5.453756809234619,4.942851543426514,5.453756809234619,3.11513352394104
93,penultimate,0,5.722521781921387,0.2384665310382843,4.0754170417785645,5.523399829864502,4.0754170417785645,5.523399829864502,2.3715274333953857
94,penultimate,0,5.374710559844971,0.31630516052246094,4.424932479858398,5.232133865356445,4.424932479858398,5.232133865356445,2.941866636276245
95,penultimate,0,5.304818630218506,0.21250313520431519,4.963846683502197,4.538558006286621,4.963846683502197,4.538558006286621,2.979051113128662
96,penultimate,0,5.5404133796691895,0.22867944836616516,4.682905673980713,4.928718566894531,4.682905673980713,4.928718566894531,1.0701242685317993
97,penultimate,0,5.095204830169678,0.16189494729042053,4.910425186157227,4.618285179138184,4.910425186157227,4.618285179138184,0.6895071864128113
98,penultimate,0,4.90529203414917,0.214488223195076,4.597812652587891,4.734060287475586,4.597812652587891,4.734060287475586,1.450722575187683
99,penultimate,0,3.7848939895629883,0.44811704754829407,3.9647111892700195,3.832430124282837,3.9647111892700195,3.832430124282837,1.6568036079406738
100,penultimate,0,4.732542514801025,0.20047315955162048,4.971800327301025,4.350971698760986,4.971800327301025,4.350971698760986,1.494361162185669
101,penultimate,0,5.898342609405518,0.15695510804653168,4.958387851715088,5.575387001037598,4.958387851715088,5.575387001037598,1.5283311605453491
